timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
52.641,33.284,2.6784183406064264,1.0471975511965976,0,44.6617011322929
52.729,33.372,2.9305608462547963,1.0471975511965976,0,44.92190979865091
52.776,33.419000000000004,0.0,1.0471975511965976,1,45.01297121207357
52.777,33.42,0.0,1.0471975511965976,0,45.01297121207357
53.129,33.772,3.1,1.3,0,45.11260501800723
53.25,33.893,2.8980386171493557,1.0471975511965976,0,45.428779279162306
53.346,33.989,2.939614051069153,1.0471975511965976,0,45.73122691633775
53.442,34.085,2.8136310486471934,-0.5853266742057862,0,46.02963822169512
53.55,34.193,2.889175970444376,0.5441480606423802,0,46.3209035740796
53.634,34.277,2.640420119564698,-1.0471975511965976,0,46.51479603296943
53.748,34.391,2.153788701691089,-1.0471975511965976,0,46.8823352413772
53.83,34.473,2.207243969789591,0.12872048262805402,0,47.04532973141742
53.932,34.575,2.2981906707782316,0.5245234375225039,0,47.2686471493712
54.046,34.689,2.3750821836255804,0.7219654785881737,0,47.49996827896577
54.153,34.796,2.4369574877643356,0.5296885596619041,0,47.73960725988438
54.235,34.878,2.463417967737994,0.1417534284768424,0,47.98606889630855
54.347,34.99,2.519942543504214,0.16585490707453576,0,48.236436590685024
54.439,35.082,2.553666994356765,0.006630912357323215,0,48.491548586280835
54.535,35.178,2.5908811952138775,0.10104450256271201,0,48.75087587432641
54.64,35.283,2.6381401118068917,0.2094859330825527,0,49.01388038641884
54.751,35.394,2.675759123237867,0.2072154803304323,0,49.281363451975004
54.849,35.492,2.7067833402896095,0.23025171190633534,0,49.55301127007861
54.94,35.583,2.7284682681831876,0.25649662907299875,0,49.828047689063794
55.039,35.682,2.7488930511337712,0.3152541450919282,0,50.01284571465487
55.14,35.783,2.4800000000000004,-1.1700000000000002,0,50.38599909055908
55.236,35.879,2.4800000000000004,-1.1700000000000002,0,50.5637754472302
55.339,35.982,2.4800000000000004,-1.1700000000000002,0,50.816718768401
55.431,36.074,2.4800000000000004,-1.1700000000000002,0,51.06966208956895
55.548,36.191,2.4800000000000004,-1.1700000000000002,0,51.32260541073736
55.643,36.286,2.4800000000000004,-1.1700000000000002,0,51.57554873190578
55.737,36.38,2.4800000000000004,-1.1700000000000002,0,51.8284920530741
55.84,36.483000000000004,2.4800000000000004,-1.1700000000000002,0,52.08143537424212
55.931,36.574,2.4800000000000004,-1.1700000000000002,0,52.334378695410244
56.05,36.693,2.4800000000000004,-1.1700000000000002,0,52.587322016578376
56.134,36.777,2.4800000000000004,-1.1700000000000002,0,52.8402653377465
56.239,36.882,2.4800000000000004,-1.1700000000000002,0,53.093208658914634
56.338,36.981,2.4800000000000004,-1.1700000000000002,0,53.34615198008276
56.443,37.086,2.4800000000000004,-1.1700000000000002,0,53.599095301250884
56.556,37.199,1.9942502450011916,-1.0471975511965976,0,53.852038622419016
56.639,37.282000000000004,2.016895447374324,-0.36157646284858846,0,54.07195491656795
56.737,37.38,2.0544269151860077,-0.178196378941696,0,54.20832985677597
56.835,37.478,2.08791082098932,-0.1477192127294799,0,54.416604686592464
56.946,37.589,2.131544043566268,-0.02890771113531658,0,54.628432881343535
57.062,37.705,2.1761875985611896,0.038583082511397526,0,54.915355656894675
57.139,37.782000000000004,2.4800000000000004,-1.1700000000000002,0,55.0618185244113
57.233,37.876,2.4800000000000004,-1.1700000000000002,0,55.304437778172726
57.355,37.998,2.4800000000000004,-1.1700000000000002,0,55.557381099340866
57.447,38.09,2.4800000000000004,-1.1700000000000002,0,55.81032442050899
57.539,38.182,2.4800000000000004,-1.1700000000000002,0,56.063267741677116
57.638,38.281,2.4800000000000004,-1.1700000000000002,0,56.316211062845255
57.733,38.376,2.4800000000000004,-1.1700000000000002,0,56.56915438401327
57.865,38.508,2.4800000000000004,-1.1700000000000002,0,56.90641214557076
57.96,38.603,2.8464627345813374,-1.0471975511965976,0,57.07504102634952
58.046,38.689,2.7436153723148444,-0.7752832744224805,0,57.352904708768904
58.135,38.778,2.659318451158924,-0.6975361553550438,0,57.63623977373439
58.234,38.877,2.6119918324494154,-0.6608203397912924,0,57.81993470401209
58.336,38.979,2.5793506084825397,-0.5376743006578883,0,58.176766975265544
58.436,39.079,2.5691945190510412,-0.36947590942411945,0,58.353269529056504
58.528,39.171,2.5664863889062604,-0.30844403451072955,0,58.6156703069731
58.656,39.299,2.5698665194720647,-0.25747379198706133,0,58.96480275809764
58.736,39.379,2.5802375587168123,-0.1770486162994709,0,59.139438078008084
58.84,39.483000000000004,2.598150948390981,-0.060261176807546536,0,59.402269149590914
58.939,39.582,2.6158403588873793,0.02279622012384941,0,59.66667132755605
59.028,39.671,2.6325022857783678,0.0928887705141366,0,59.93288558413701
59.145,39.788000000000004,2.652165723619356,0.14433924348435676,0,60.200834234983844
59.243,39.886,2.6616233211728995,0.12290252479078706,0,60.47068636356331
59.347,39.99,2.608967569400443,-0.36388221257463993,0,60.741850161668594
59.433,40.076,2.6360525432351496,0.33129243944,0,61.00975395182938
59.533,40.176,2.636140497026367,0.13767017169165,0,61.27770890860906
59.652,40.295,2.6636320489839105,0.42404235497430626,0,61.54659161125864
59.73,40.373,2.4800000000000004,-1.1700000000000002,0,61.81734571677162
59.831,40.474000000000004,2.4800000000000004,-1.1700000000000002,0,61.99222286241612
59.931,40.574,2.4800000000000004,-1.1700000000000002,0,62.245166183581986
60.043,40.686,2.4800000000000004,-1.1700000000000002,0,62.58242394513949
60.126,40.769,2.4800000000000004,-1.1700000000000002,0,62.75105282591824
60.25,40.893,3.0863665516422008,1.0471975511965976,0,63.088310587475746
60.262,40.905,0.0,1.0471975511965976,1,63.088310587475746
60.636,41.279,3.1,1.3,0,63.172625027999615
60.64,41.283,0.0,1.3,0,63.172625027999615
61.057,41.7,3.1,1.3,0,63.17262502799966
61.148,41.791000000000004,3.0984593413501855,1.0471975511965976,0,63.38340786878039
61.234,41.877,2.993525432504526,0.9288745517329385,0,63.69948339532735
61.347,41.99,2.836516275059201,0.4308738222623054,0,64.00837671810496
61.43,42.073,2.7247228520103683,-0.36625936244966073,0,64.2065930438578
61.538,42.181,2.5699529986819116,-1.0471975511965976,0,64.58475438229624
61.635,42.278,2.495133894412493,-0.7654217633562169,0,64.85214193381019
61.743,42.386,2.4844906419309853,0.01413997112720311,0,65.1091800371947
61.836,42.479,2.5176033536891795,1.0471975511965976,0,65.2784848765511
61.947,42.59,2.67272878531648,1.0471975511965976,0,65.6197395355324
61.954,42.597,0.0,1.0471975511965976,1,65.6197395355324
62.349,42.992,3.1,1.3,0,65.70533352833637
62.444,43.087,2.997819890903613,1.0471975511965976,0,65.91611636910592
62.548,43.191,2.979818253684459,0.11734588035598353,0,66.22534877447832
62.635,43.278,2.9878490485864253,0.39098373201369224,0,66.52989677368502
62.738,43.381,2.938692842269601,0.054432706333722825,0,66.83438276623254
62.855,43.498,2.4800000000000004,-1.1700000000000002,0,67.1357999704582
62.948,43.591,2.4800000000000004,-1.1700000000000002,0,67.4043443935755
63.055,43.698,2.4800000000000004,-1.1700000000000002,0,67.65728771474362
63.134,43.777,2.4800000000000004,-1.1700000000000002,0,67.91023103591174
63.231,43.874,2.4800000000000004,-1.1700000000000002,0,68.07885991669049
63.338,43.981,2.4800000000000004,-1.1700000000000002,0,68.41611767824799
63.444,44.087,2.4800000000000004,-1.1700000000000002,0,68.66906099941612
63.554,44.197,2.4800000000000004,-1.1700000000000002,0,68.92200432058424
63.641,44.284,2.4800000000000004,-1.1700000000000002,0,69.09063320136299
